date,source,url,seg,pos_cnt,neg_cnt,neutral_cnt,total_cnt,fill_source,dict
2020-01-20,Philippine Star,https://www.philstar.com/business/2020/01/20/1986363/taal-eruptions-impact-economy-likely-small-neda,F,1,20,199,220,auto,LM
2020-01-20,Philippine Star,https://www.philstar.com/business/2020/01/20/1986363/taal-eruptions-impact-economy-likely-small-neda,HP,0,0,14,14,auto,LM
2020-01-21,Business Mirror,https://businessmirror.com.ph/2020/01/21/psei-back-to-7500-point-level/,H,0,0,3,3,manual,LM
2020-01-21,Business Mirror,https://businessmirror.com.ph/2020/01/21/psei-back-to-7500-point-level/,F,1,6,135,142,manual,LM
2020-01-21,Business Mirror,https://businessmirror.com.ph/2020/01/21/psei-back-to-7500-point-level/,HP,0,2,18,20,manual,LM
2020-01-21,Business World,https://www.bworldonline.com/banking-finance/2020/01/21/274398/peso-drops-ahead-of-gdp/,H,0,0,4,4,auto,LM
2020-01-21,Business World,https://www.bworldonline.com/banking-finance/2020/01/21/274398/peso-drops-ahead-of-gdp/,F,1,12,194,207,auto,LM
2020-01-21,Business World,https://www.bworldonline.com/banking-finance/2020/01/21/274398/peso-drops-ahead-of-gdp/,HP,0,1,18,19,auto,LM
2020-01-21,Business World,https://www.bworldonline.com/editors-picks/2020/01/21/274205/t-bills-partially-awarded-as-rates-climb/,H,0,0,5,5,auto,LM
2020-01-21,Business World,https://www.bworldonline.com/editors-picks/2020/01/21/274205/t-bills-partially-awarded-as-rates-climb/,F,6,4,289,299,auto,LM
2020-01-21,Business World,https://www.bworldonline.com/editors-picks/2020/01/21/274205/t-bills-partially-awarded-as-rates-climb/,HP,0,1,25,26,auto,LM
2020-01-21,Inquirer,https://business.inquirer.net/288684/asian-stocks-tumble-on-growing-concern-about-china-virus,H,0,1,6,7,manual,LM
2020-01-21,Inquirer,https://business.inquirer.net/288684/asian-stocks-tumble-on-growing-concern-about-china-virus,F,2,5,197,204,manual,LM
2020-01-21,Inquirer,https://business.inquirer.net/288684/asian-stocks-tumble-on-growing-concern-about-china-virus,HP,0,2,29,31,manual,LM
2020-01-21,Rappler,https://www.rappler.com/business/249815-imf-trims-global-growth-estimates-sees-improving-outlook/,H,1,0,7,8,auto,LM
2020-01-21,Rappler,https://www.rappler.com/business/249815-imf-trims-global-growth-estimates-sees-improving-outlook/,F,6,44,356,406,auto,LM
2020-01-21,Rappler,https://www.rappler.com/business/249815-imf-trims-global-growth-estimates-sees-improving-outlook/,HP,1,0,7,8,auto,LM
2020-01-21,Rappler,https://www.rappler.com/business/249818-green-swan-bankers-warn-climate-change-risks/,H,0,1,6,7,auto,LM
2020-01-21,Rappler,https://www.rappler.com/business/249818-green-swan-bankers-warn-climate-change-risks/,F,2,11,161,174,auto,LM
2020-01-21,Rappler,https://www.rappler.com/business/249818-green-swan-bankers-warn-climate-change-risks/,HP,0,1,6,7,auto,LM
2020-01-22,Business World,https://www.bworldonline.com/banking-finance/2020/01/22/274401/green-swan-climate-event-could-trigger-global-crisis/,H,0,1,6,7,auto,LM
2020-01-22,Business World,https://www.bworldonline.com/banking-finance/2020/01/22/274401/green-swan-climate-event-could-trigger-global-crisis/,F,5,17,248,270,auto,LM
2020-01-22,Business World,https://www.bworldonline.com/banking-finance/2020/01/22/274401/green-swan-climate-event-could-trigger-global-crisis/,HP,0,4,23,27,auto,LM
2020-01-22,Business World,https://www.bworldonline.com/banking-finance/2020/01/22/274655/peso-rebounds-on-profit-taking-ahead-of-gdp-data/,H,0,0,7,7,auto,LM
2020-01-22,Business World,https://www.bworldonline.com/banking-finance/2020/01/22/274655/peso-rebounds-on-profit-taking-ahead-of-gdp-data/,F,7,7,295,309,auto,LM
2020-01-22,Business World,https://www.bworldonline.com/banking-finance/2020/01/22/274655/peso-rebounds-on-profit-taking-ahead-of-gdp-data/,HP,1,0,23,24,auto,LM
2020-01-22,Business World,https://www.bworldonline.com/editors-picks/2020/01/22/274402/phl-banking-sector-seen-to-weather-risks-this-year-on-economys-strength/,H,1,0,8,9,auto,LM
2020-01-22,Business World,https://www.bworldonline.com/editors-picks/2020/01/22/274402/phl-banking-sector-seen-to-weather-risks-this-year-on-economys-strength/,F,6,21,422,449,auto,LM
2020-01-22,Business World,https://www.bworldonline.com/editors-picks/2020/01/22/274402/phl-banking-sector-seen-to-weather-risks-this-year-on-economys-strength/,HP,1,2,30,33,auto,LM
2020-01-22,Business World,https://www.bworldonline.com/editors-picks/2020/01/22/274404/govt-makes-partial-award-of-7-year-bonds/,H,0,0,6,6,auto,LM
2020-01-22,Business World,https://www.bworldonline.com/editors-picks/2020/01/22/274404/govt-makes-partial-award-of-7-year-bonds/,F,5,5,277,287,auto,LM
2020-01-22,Business World,https://www.bworldonline.com/editors-picks/2020/01/22/274404/govt-makes-partial-award-of-7-year-bonds/,HP,0,0,20,20,auto,LM
2020-01-22,Inquirer,https://business.inquirer.net/288732/us-stocks-close-lower-amid-jitters-over-virus-outbreak,H,0,0,7,7,manual,LM
2020-01-22,Inquirer,https://business.inquirer.net/288732/us-stocks-close-lower-amid-jitters-over-virus-outbreak,F,7,24,502,533,manual,LM
2020-01-22,Inquirer,https://business.inquirer.net/288732/us-stocks-close-lower-amid-jitters-over-virus-outbreak,HP,0,1,25,26,manual,LM
2020-01-22,Inquirer,https://business.inquirer.net/288762/asian-shares-higher-after-selloffs-spurred-by-chinese-virus,H,0,0,7,7,manual,LM
2020-01-22,Inquirer,https://business.inquirer.net/288762/asian-shares-higher-after-selloffs-spurred-by-chinese-virus,F,10,21,502,533,manual,LM
2020-01-22,Inquirer,https://business.inquirer.net/288762/asian-shares-higher-after-selloffs-spurred-by-chinese-virus,HP,0,0,22,22,manual,LM
2020-01-22,Inquirer,https://business.inquirer.net/288778/china-virus-outbreak-may-wallop-economy-financial-markets,H,0,0,7,7,manual,LM
2020-01-22,Inquirer,https://business.inquirer.net/288778/china-virus-outbreak-may-wallop-economy-financial-markets,F,6,35,522,563,manual,LM
2020-01-22,Inquirer,https://business.inquirer.net/288778/china-virus-outbreak-may-wallop-economy-financial-markets,HP,1,1,26,28,manual,LM
2020-01-23,Business Mirror,https://businessmirror.com.ph/2020/01/23/2020-gdp-growth-seen-at-6-3-but-peso-forecast-to-be-weaker/,H,0,1,5,6,manual,LM
2020-01-23,Business Mirror,https://businessmirror.com.ph/2020/01/23/2020-gdp-growth-seen-at-6-3-but-peso-forecast-to-be-weaker/,F,6,8,269,283,manual,LM
2020-01-23,Business Mirror,https://businessmirror.com.ph/2020/01/23/2020-gdp-growth-seen-at-6-3-but-peso-forecast-to-be-weaker/,HP,0,2,14,16,manual,LM
2020-01-23,Business World,https://www.bworldonline.com/banking-finance/2020/01/23/274878/peso-drops-on-china-virus-fears/,H,0,1,4,5,auto,LM
2020-01-23,Business World,https://www.bworldonline.com/banking-finance/2020/01/23/274878/peso-drops-on-china-virus-fears/,F,4,13,238,255,auto,LM
2020-01-23,Business World,https://www.bworldonline.com/banking-finance/2020/01/23/274878/peso-drops-on-china-virus-fears/,HP,0,3,19,22,auto,LM
2020-01-23,Business World,https://www.bworldonline.com/editors-picks/2020/01/23/274662/yields-on-term-deposits-drop-on-euro-bond-issue/,H,0,0,7,7,auto,LM
2020-01-23,Business World,https://www.bworldonline.com/editors-picks/2020/01/23/274662/yields-on-term-deposits-drop-on-euro-bond-issue/,F,2,3,267,272,auto,LM
2020-01-23,Business World,https://www.bworldonline.com/editors-picks/2020/01/23/274662/yields-on-term-deposits-drop-on-euro-bond-issue/,HP,0,0,19,19,auto,LM
2020-01-23,Business World,https://www.bworldonline.com/editors-picks/2020/01/23/274866/stocks-climb-on-bargain-hunting-q4-gdp-data/,H,0,0,6,6,auto,LM
2020-01-23,Business World,https://www.bworldonline.com/editors-picks/2020/01/23/274866/stocks-climb-on-bargain-hunting-q4-gdp-data/,F,9,0,220,229,auto,LM
2020-01-23,Business World,https://www.bworldonline.com/editors-picks/2020/01/23/274866/stocks-climb-on-bargain-hunting-q4-gdp-data/,HP,1,0,21,22,auto,LM
2020-01-23,Inquirer,https://business.inquirer.net/288799/us-stocks-flat-as-health-authorities-focus-on-china-virus,H,0,0,7,7,manual,LM
2020-01-23,Inquirer,https://business.inquirer.net/288799/us-stocks-flat-as-health-authorities-focus-on-china-virus,F,14,12,385,411,manual,LM
2020-01-23,Inquirer,https://business.inquirer.net/288799/us-stocks-flat-as-health-authorities-focus-on-china-virus,HP,1,0,20,21,manual,LM
2020-01-23,Inquirer,https://business.inquirer.net/288802/gdp-growth-fell-to-eight-year-low-of-5-9-in-2019,H,0,0,5,5,manual,LM
2020-01-23,Inquirer,https://business.inquirer.net/288802/gdp-growth-fell-to-eight-year-low-of-5-9-in-2019,F,1,4,71,76,manual,LM
2020-01-23,Inquirer,https://business.inquirer.net/288802/gdp-growth-fell-to-eight-year-low-of-5-9-in-2019,HP,0,2,18,20,manual,LM
2020-01-23,Inquirer,https://business.inquirer.net/288808/asian-shares-higher-despite-growing-impact-of-china-virus,H,1,0,7,8,manual,LM
2020-01-23,Inquirer,https://business.inquirer.net/288808/asian-shares-higher-despite-growing-impact-of-china-virus,F,10,14,350,374,manual,LM
2020-01-23,Inquirer,https://business.inquirer.net/288808/asian-shares-higher-despite-growing-impact-of-china-virus,HP,1,0,24,25,manual,LM
2020-01-23,Inquirer,https://business.inquirer.net/288814/new-rate-cuts-projected-as-2019-gdp-growth-disappoints,H,0,1,6,7,manual,LM
2020-01-23,Inquirer,https://business.inquirer.net/288814/new-rate-cuts-projected-as-2019-gdp-growth-disappoints,F,0,10,187,197,manual,LM
2020-01-23,Inquirer,https://business.inquirer.net/288814/new-rate-cuts-projected-as-2019-gdp-growth-disappoints,HP,0,2,28,30,manual,LM
2020-01-24,Business World,https://www.bworldonline.com/banking-finance/2020/01/24/275086/peso-rises-on-positive-growth-prospects/,H,1,0,4,5,auto,LM
2020-01-24,Business World,https://www.bworldonline.com/banking-finance/2020/01/24/275086/peso-rises-on-positive-growth-prospects/,F,6,3,150,159,auto,LM
2020-01-24,Business World,https://www.bworldonline.com/banking-finance/2020/01/24/275086/peso-rises-on-positive-growth-prospects/,HP,2,0,14,16,auto,LM
2020-01-24,Business World,https://www.bworldonline.com/editors-picks/2020/01/24/275085/local-shares-end-flat-as-china-virus-fears-persist/,H,0,2,6,8,auto,LM
2020-01-24,Business World,https://www.bworldonline.com/editors-picks/2020/01/24/275085/local-shares-end-flat-as-china-virus-fears-persist/,F,3,7,188,198,auto,LM
2020-01-24,Business World,https://www.bworldonline.com/editors-picks/2020/01/24/275085/local-shares-end-flat-as-china-virus-fears-persist/,HP,0,3,17,20,auto,LM
2020-01-24,Inquirer,https://business.inquirer.net/288831/q4-growth-story-brings-hope-as-psei-rallies-by-1-98,H,0,0,6,6,manual,LM
2020-01-24,Inquirer,https://business.inquirer.net/288831/q4-growth-story-brings-hope-as-psei-rallies-by-1-98,F,4,7,221,232,manual,LM
2020-01-24,Inquirer,https://business.inquirer.net/288831/q4-growth-story-brings-hope-as-psei-rallies-by-1-98,HP,1,0,25,26,manual,LM
2020-01-24,Inquirer,https://business.inquirer.net/288889/asian-markets-gain-as-china-closes-down-for-lunar-new-year,H,1,0,7,8,manual,LM
2020-01-24,Inquirer,https://business.inquirer.net/288889/asian-markets-gain-as-china-closes-down-for-lunar-new-year,F,5,15,286,306,manual,LM
2020-01-24,Inquirer,https://business.inquirer.net/288889/asian-markets-gain-as-china-closes-down-for-lunar-new-year,HP,1,1,28,30,manual,LM
2020-01-24,Philippine Star,https://www.philstar.com/business/2020/01/24/1987439/fitch-unit-sees-modest-economic-growth-2020,H,0,0,6,6,auto,LM
2020-01-24,Philippine Star,https://www.philstar.com/business/2020/01/24/1987439/fitch-unit-sees-modest-economic-growth-2020,F,9,12,258,279,auto,LM
2020-01-24,Philippine Star,https://www.philstar.com/business/2020/01/24/1987439/fitch-unit-sees-modest-economic-growth-2020,HP,0,0,12,12,auto,LM
2020-01-25,Inquirer,https://business.inquirer.net/288913/psei-proves-resilience-amid-weeks-battering,H,0,0,6,6,manual,LM
2020-01-25,Inquirer,https://business.inquirer.net/288913/psei-proves-resilience-amid-weeks-battering,F,4,6,165,175,manual,LM
2020-01-25,Inquirer,https://business.inquirer.net/288913/psei-proves-resilience-amid-weeks-battering,HP,0,0,27,27,manual,LM
2020-01-25,Inquirer,https://business.inquirer.net/288924/gdp-growth-seen-back-to-6-in-%ca%bc20,H,0,0,3,3,manual,LM
2020-01-25,Inquirer,https://business.inquirer.net/288924/gdp-growth-seen-back-to-6-in-%ca%bc20,F,10,16,527,553,manual,LM
2020-01-25,Inquirer,https://business.inquirer.net/288924/gdp-growth-seen-back-to-6-in-%ca%bc20,HP,1,0,27,28,manual,LM
2020-01-27,Business World,https://www.bworldonline.com/banking-finance/2020/01/27/275422/peso-weakens-on-fears-over-china-virus/,H,0,2,3,5,auto,LM
2020-01-27,Business World,https://www.bworldonline.com/banking-finance/2020/01/27/275422/peso-weakens-on-fears-over-china-virus/,F,2,9,177,188,auto,LM
2020-01-27,Business World,https://www.bworldonline.com/banking-finance/2020/01/27/275422/peso-weakens-on-fears-over-china-virus/,HP,0,3,12,15,auto,LM
2020-01-27,Business World,https://www.bworldonline.com/editors-picks/2020/01/27/275237/peso-may-climb-further-on-market-optimism/,H,0,0,4,4,auto,LM
2020-01-27,Business World,https://www.bworldonline.com/editors-picks/2020/01/27/275237/peso-may-climb-further-on-market-optimism/,F,9,5,296,310,auto,LM
2020-01-27,Business World,https://www.bworldonline.com/editors-picks/2020/01/27/275237/peso-may-climb-further-on-market-optimism/,HP,1,0,13,14,auto,LM
2020-01-27,Business World,https://www.bworldonline.com/editors-picks/2020/01/27/275238/t-bill-rates-may-move-sideways-on-ample-liquidity-lack-of-leads/,H,0,1,5,6,auto,LM
2020-01-27,Business World,https://www.bworldonline.com/editors-picks/2020/01/27/275238/t-bill-rates-may-move-sideways-on-ample-liquidity-lack-of-leads/,F,5,6,302,313,auto,LM
2020-01-27,Business World,https://www.bworldonline.com/editors-picks/2020/01/27/275238/t-bill-rates-may-move-sideways-on-ample-liquidity-lack-of-leads/,HP,1,1,15,17,auto,LM
2020-01-27,Business World,https://www.bworldonline.com/editors-picks/2020/01/27/275328/phl-economic-risks-from-china-virus-downplayed/,H,0,0,6,6,auto,LM
2020-01-27,Business World,https://www.bworldonline.com/editors-picks/2020/01/27/275328/phl-economic-risks-from-china-virus-downplayed/,F,2,13,462,477,auto,LM
2020-01-27,Business World,https://www.bworldonline.com/editors-picks/2020/01/27/275328/phl-economic-risks-from-china-virus-downplayed/,HP,0,0,27,27,auto,LM
2020-01-27,Business World,https://www.bworldonline.com/editors-picks/2020/01/27/275419/stocks-end-lower-on-worries-over-virus-outbreak/,H,0,1,5,6,auto,LM
2020-01-27,Business World,https://www.bworldonline.com/editors-picks/2020/01/27/275419/stocks-end-lower-on-worries-over-virus-outbreak/,F,2,13,214,229,auto,LM
2020-01-27,Business World,https://www.bworldonline.com/editors-picks/2020/01/27/275419/stocks-end-lower-on-worries-over-virus-outbreak/,HP,0,2,15,17,auto,LM
2020-01-27,Inquirer,https://business.inquirer.net/289104/asian-stocks-fall-as-virus-fears-spook-markets-hit-tourism,H,0,1,8,9,manual,LM
2020-01-27,Inquirer,https://business.inquirer.net/289104/asian-stocks-fall-as-virus-fears-spook-markets-hit-tourism,F,2,19,320,341,manual,LM
2020-01-27,Inquirer,https://business.inquirer.net/289104/asian-stocks-fall-as-virus-fears-spook-markets-hit-tourism,HP,0,1,26,27,manual,LM
2020-01-28,Business World,https://www.bworldonline.com/banking-finance/2020/01/28/275630/peso-strengthens-as-oil-prices-decline-amid-china-virus-fears/,H,1,2,6,9,auto,LM
2020-01-28,Business World,https://www.bworldonline.com/banking-finance/2020/01/28/275630/peso-strengthens-as-oil-prices-decline-amid-china-virus-fears/,F,6,10,167,183,auto,LM
2020-01-28,Business World,https://www.bworldonline.com/banking-finance/2020/01/28/275630/peso-strengthens-as-oil-prices-decline-amid-china-virus-fears/,HP,1,3,20,24,auto,LM
2020-01-28,Business World,https://www.bworldonline.com/editors-picks/2020/01/28/275425/govt-makes-full-award-of-t-bills-as-rates-drop-on-strong-demand/,H,1,0,7,8,auto,LM
2020-01-28,Business World,https://www.bworldonline.com/editors-picks/2020/01/28/275425/govt-makes-full-award-of-t-bills-as-rates-drop-on-strong-demand/,F,7,8,347,362,auto,LM
2020-01-28,Business World,https://www.bworldonline.com/editors-picks/2020/01/28/275425/govt-makes-full-award-of-t-bills-as-rates-drop-on-strong-demand/,HP,2,1,19,22,auto,LM
2020-01-28,Business World,https://www.bworldonline.com/editors-picks/2020/01/28/275620/shares-decline-further-as-investor-concerns-persist/,H,0,3,2,5,auto,LM
2020-01-28,Business World,https://www.bworldonline.com/editors-picks/2020/01/28/275620/shares-decline-further-as-investor-concerns-persist/,F,1,21,238,260,auto,LM
2020-01-28,Business World,https://www.bworldonline.com/editors-picks/2020/01/28/275620/shares-decline-further-as-investor-concerns-persist/,HP,0,6,10,16,auto,LM
2020-01-28,Inquirer,https://business.inquirer.net/289170/stocks-tumble-as-virus-fears-spark-sell-off-dow-falls-453,H,0,1,7,8,manual,LM
2020-01-28,Inquirer,https://business.inquirer.net/289170/stocks-tumble-as-virus-fears-spark-sell-off-dow-falls-453,F,4,30,435,469,manual,LM
2020-01-28,Inquirer,https://business.inquirer.net/289170/stocks-tumble-as-virus-fears-spark-sell-off-dow-falls-453,HP,0,4,26,30,manual,LM
2020-01-28,Inquirer,https://business.inquirer.net/289184/asian-shares-fall-on-continued-worries-about-china-virus,H,0,1,6,7,manual,LM
2020-01-28,Inquirer,https://business.inquirer.net/289184/asian-shares-fall-on-continued-worries-about-china-virus,F,3,26,364,393,manual,LM
2020-01-28,Inquirer,https://business.inquirer.net/289184/asian-shares-fall-on-continued-worries-about-china-virus,HP,0,3,20,23,manual,LM
2020-01-29,Business Mirror,https://businessmirror.com.ph/2020/01/29/col-volatile-trading-ahead-for-stock-market-possible-decline-to-6800-pts/,H,0,2,7,9,manual,LM
2020-01-29,Business Mirror,https://businessmirror.com.ph/2020/01/29/col-volatile-trading-ahead-for-stock-market-possible-decline-to-6800-pts/,F,4,9,235,248,manual,LM
2020-01-29,Business Mirror,https://businessmirror.com.ph/2020/01/29/col-volatile-trading-ahead-for-stock-market-possible-decline-to-6800-pts/,HP,0,3,30,33,manual,LM
2020-01-29,Business Mirror,https://businessmirror.com.ph/2020/01/29/flight-to-safety-pounds-commodity-markets-rattled-by-fears-of-virus/,H,0,1,7,8,manual,LM
2020-01-29,Business Mirror,https://businessmirror.com.ph/2020/01/29/flight-to-safety-pounds-commodity-markets-rattled-by-fears-of-virus/,F,5,20,369,394,manual,LM
2020-01-29,Business Mirror,https://businessmirror.com.ph/2020/01/29/flight-to-safety-pounds-commodity-markets-rattled-by-fears-of-virus/,HP,0,3,19,22,manual,LM
2020-01-29,Business World,https://www.bworldonline.com/banking-finance/2020/01/29/275847/peso-declines-anew/,H,0,1,2,3,auto,LM
